file_name,dice
case_M_20181017100226_0U62367101735926_1_007_004-1_a6_ayy_image0121.png,0.8959
case_M_20181017100226_0U62367101735926_1_007_004-1_a6_ayy_image0131.png,0.8568
case_M_20181017100226_0U62367101735926_1_007_004-1_a6_ayy_image0141.png,0.9094
case_M_20181017100226_0U62367101735926_1_007_001-1_a15_ayy_image0001.png,0.9589
case_M_20181017100226_0U62367101735926_1_007_001-1_a15_ayy_image0011.png,0.9309
case_M_20181017100226_0U62367101735926_1_007_001-1_a15_ayy_image0021.png,0.9702
case_M_20181017100226_0U62367101735926_1_007_001-1_a15_ayy_image0031.png,0.9631
case_M_20181017100226_0U62367101735926_1_007_001-1_a15_ayy_image0041.png,0.9634
case_M_20181017100226_0U62367101735926_1_007_001-1_a15_ayy_image0051.png,0.9649
case_M_20181017100226_0U62367101735926_1_007_001-1_a15_ayy_image0062.png,0.7296
case_M_20181017100226_0U62367101735926_1_007_001-1_a15_ayy_image0072.png,0.9588
case_M_20181017100226_0U62367101735926_1_007_001-1_a15_ayy_image0082.png,0.9253
case_M_20181017100226_0U62367101735926_1_007_001-1_a15_ayy_image0092.png,0.9283
case_M_20181017100226_0U62367101735926_1_007_001-1_a15_ayy_image0102.png,0.9659
case_M_20181017100226_0U62367101735926_1_007_001-1_a15_ayy_image0112.png,0.9699
case_M_20181017100226_0U62367101735926_1_007_001-1_a15_ayy_image0122.png,0.6794
case_M_20181017100226_0U62367101735926_1_007_001-1_a15_ayy_image0132.png,0.963
case_M_20181003094031_0U62363100354631_1_001_002-1_a1_ayy_image0302.png,0.984
case_M_20181003094031_0U62363100354631_1_001_002-1_a1_ayy_image0312.png,0.9662
case_M_20181003094031_0U62363100354631_1_001_002-1_a1_ayy_image0322.png,0.9711
case_M_20181003094031_0U62363100354631_1_001_002-1_a1_ayy_image0332.png,0.9779
case_M_20181003094031_0U62363100354631_1_001_002-1_a1_ayy_image0342.png,0.974
case_M_20181003094031_0U62363100354631_1_001_002-1_a1_ayy_image0352.png,0.9753
case_M_20181003094031_0U62363100354631_1_001_002-1_a1_ayy_image0362.png,0.9777
case_M_20181003094031_0U62363100354631_1_001_002-1_a1_ayy_image0372.png,0.9749
case_M_20181003094031_0U62363100354631_1_001_002-1_a1_ayy_image0382.png,0.9714
case_M_20181003094031_0U62363100354631_1_001_002-1_a1_ayy_image0392.png,0.9568
case_M_20181003094031_0U62363100354631_1_001_002-1_a1_ayy_image0402.png,0.9706
case_M_20181003094031_0U62363100354631_1_001_002-1_a1_ayy_image0412.png,0.9629
case_M_20181003094031_0U62363100354631_1_001_002-1_a1_ayy_image0422.png,0.959
case_M_20181003094031_0U62363100354631_1_001_002-1_a1_ayy_image0432.png,0.9685
case_M_20181003094031_0U62363100354631_1_001_002-1_a1_ayy_image0442.png,0.966
case_M_20181003094031_0U62363100354631_1_001_002-1_a1_ayy_image0602.png,0.9595
case_M_20181003094031_0U62363100354631_1_001_002-1_a1_ayy_image0612.png,0.9807
case_M_20181003094031_0U62363100354631_1_001_002-1_a1_ayy_image0622.png,0.9697
case_M_20181003094031_0U62363100354631_1_001_002-1_a1_ayy_image0632.png,0.9776
case_M_20181003094031_0U62363100354631_1_001_002-1_a1_ayy_image0642.png,0.9784
case_M_20181003094031_0U62363100354631_1_001_002-1_a1_ayy_image0652.png,0.9702
case_M_20181003094031_0U62363100354631_1_001_002-1_a1_ayy_image0662.png,0.9706
case_M_20181003094031_0U62363100354631_1_001_002-1_a1_ayy_image0672.png,0.9694
case_M_20181003094031_0U62363100354631_1_001_002-1_a1_ayy_image0682.png,0.9782
case_M_20181003094031_0U62363100354631_1_001_002-1_a1_ayy_image0692.png,0.9787
case_M_20181003094031_0U62363100354631_1_001_002-1_a1_ayy_image0702.png,0.9693
case_M_20181003094031_0U62363100354631_1_001_002-1_a1_ayy_image0712.png,0.9848
case_M_20181003094031_0U62363100354631_1_001_002-1_a1_ayy_image0722.png,0.9803
case_M_20181003094031_0U62363100354631_1_001_002-1_a1_ayy_image0732.png,0.9856
case_M_20181003094031_0U62363100354631_1_001_002-1_a1_ayy_image0742.png,0.9518
case_M_20181003094031_0U62363100354631_1_001_002-1_a1_ayy_image0752.png,0.974
case_M_20181003094031_0U62363100354631_1_001_002-1_a2_ayy_image0005.png,0.9654
case_M_20181003094031_0U62363100354631_1_001_002-1_a2_ayy_image0015.png,0.9605
case_M_20181003094031_0U62363100354631_1_001_002-1_a13_ayy_image0151.png,0.9869
case_M_20181003094031_0U62363100354631_1_001_002-1_a13_ayy_image0161.png,0.9879
case_M_20181003094031_0U62363100354631_1_001_002-1_a13_ayy_image0171.png,0.9879
case_M_20181003094031_0U62363100354631_1_001_002-1_a13_ayy_image0181.png,0.9902
case_M_20181003094031_0U62363100354631_1_001_002-1_a13_ayy_image0191.png,0.9893
case_M_20181003094031_0U62363100354631_1_001_002-1_a13_ayy_image0201.png,0.99
case_M_20181003094031_0U62363100354631_1_001_002-1_a13_ayy_image0211.png,0.9897
case_M_20181003094031_0U62363100354631_1_001_002-1_a13_ayy_image0221.png,0.9884
case_M_20181003094031_0U62363100354631_1_001_002-1_a13_ayy_image0231.png,0.9838
case_M_20181003094031_0U62363100354631_1_001_002-1_a13_ayy_image0241.png,0.9863
case_M_20181003094031_0U62363100354631_1_001_002-1_a13_ayy_image0251.png,0.9856
case_M_20181003094031_0U62363100354631_1_001_002-1_a13_ayy_image0261.png,0.9835
case_M_20181003094031_0U62363100354631_1_001_002-1_a13_ayy_image0271.png,0.9835
case_M_20181003094031_0U62363100354631_1_001_002-1_a13_ayy_image0281.png,0.9837
case_M_20181003094031_0U62363100354631_1_001_002-1_a13_ayy_image0291.png,0.9716
case_M_20181003094031_0U62363100354631_1_001_002-1_a13_ayy_image0301.png,0.9764
case_M_20181003094031_0U62363100354631_1_001_002-1_a13_ayy_image0311.png,0.9781
case_M_20181003094031_0U62363100354631_1_001_002-1_a13_ayy_image0321.png,0.9787
case_M_20181003094031_0U62363100354631_1_001_002-1_a13_ayy_image0331.png,0.9543
case_M_20181018093806_0U62363101890605_1_006_001-1_a1_ayy_image0001.png,0.809
case_M_20181018093806_0U62363101890605_1_006_001-1_a1_ayy_image0011.png,0.9584
case_M_20181018093806_0U62363101890605_1_006_001-1_a1_ayy_image0021.png,0.9623
case_M_20181018093806_0U62363101890605_1_006_001-1_a2_ayy_image0004.png,0.919
case_M_20181018093806_0U62363101890605_1_006_001-1_a2_ayy_image0014.png,0.8952
case_M_20181018093806_0U62363101890605_1_006_001-1_a2_ayy_image0024.png,0.9706
case_M_20181018093806_0U62363101890605_1_006_001-1_a2_ayy_image0034.png,0.9625
case_M_20181018093806_0U62363101890605_1_006_001-1_a2_ayy_image0044.png,0.9641
case_M_20181018093806_0U62363101890605_1_006_001-1_a2_ayy_image0054.png,0.9664
case_M_20181018093806_0U62363101890605_1_006_001-1_a2_ayy_image0064.png,0.9695
case_M_20181018093806_0U62363101890605_1_006_001-1_a2_ayy_image0074.png,0.965
case_M_20181018093806_0U62363101890605_1_006_001-1_a2_ayy_image0084.png,0.9762
case_M_20181018093806_0U62363101890605_1_006_001-1_a2_ayy_image0094.png,0.9221
case_M_20181018093806_0U62363101890605_1_006_001-1_a2_ayy_image0104.png,0.6711
case_M_20181018093806_0U62363101890605_1_006_001-1_a2_ayy_image0114.png,0.9503
case_M_20181018093806_0U62363101890605_1_006_001-1_a2_ayy_image0124.png,0.948
case_M_20181018093806_0U62363101890605_1_006_001-1_a3_ayy_image0007.png,0.9759
case_M_20181018093806_0U62363101890605_1_006_001-1_a3_ayy_image0017.png,0.9573
case_M_20181018093806_0U62363101890605_1_006_001-1_a3_ayy_image0027.png,0.9169
case_M_20181018093806_0U62363101890605_1_006_001-1_a3_ayy_image0037.png,0.9669
case_M_20181018093806_0U62363101890605_1_006_001-1_a3_ayy_image0047.png,0.9731
case_M_20181018093806_0U62363101890605_1_006_001-1_a3_ayy_image0057.png,0.9732
case_M_20181018093806_0U62363101890605_1_006_001-1_a3_ayy_image0067.png,0.9726
case_M_20181017100226_0U62367101735926_1_001_002-1_a14_ayy_image0001.png,0.9092
case_M_20181017100226_0U62367101735926_1_001_002-1_a14_ayy_image0011.png,0.9452
case_M_20181017100226_0U62367101735926_1_001_002-1_a14_ayy_image0021.png,0.9705
case_M_20181017100226_0U62367101735926_1_001_002-1_a15_ayy_image0001.png,0.4316
case_M_20181017100226_0U62367101735926_1_001_002-1_a15_ayy_image0011.png,0.4101
case_M_20181017100226_0U62367101735926_1_001_002-1_a15_ayy_image0021.png,0.5158
case_M_20181017100226_0U62367101735926_1_001_002-1_a15_ayy_image0031.png,0.8951
case_M_20181017100226_0U62367101735926_1_001_002-1_a15_ayy_image0041.png,0.9522
case_M_20181017100226_0U62367101735926_1_001_002-1_a15_ayy_image0051.png,0.9126
case_M_20181017100226_0U62367101735926_1_001_002-1_a15_ayy_image0061.png,0.951
case_M_20181017100226_0U62367101735926_1_001_002-1_a15_ayy_image0071.png,0.9371
case_M_20181017100226_0U62367101735926_1_001_002-1_a15_ayy_image0081.png,0.9662
case_M_20181017100226_0U62367101735926_1_001_002-1_a15_ayy_image0091.png,0.9598
case_M_20181017100226_0U62367101735926_1_001_002-1_a15_ayy_image0101.png,0.9651
case_M_20181017100226_0U62367101735926_1_001_002-1_a15_ayy_image0111.png,0.9647
case_M_20181017100226_0U62367101735926_1_001_002-1_a15_ayy_image0121.png,0.9718
case_M_20181017100226_0U62367101735926_1_001_002-1_a15_ayy_image0131.png,0.9556
case_M_20181017100226_0U62367101735926_1_001_002-1_a15_ayy_image0141.png,0.9739
case_M_20181017100226_0U62367101735926_1_001_002-1_a15_ayy_image0151.png,0.9729
case_M_20181019101517_0U62367101935917_1_003_001-1_a14_ayy_image0001.png,0.9796
case_M_20181019101517_0U62367101935917_1_003_001-1_a14_ayy_image0011.png,0.9641
case_M_20181019101517_0U62367101935917_1_003_001-1_a14_ayy_image0021.png,0.9855
case_M_20181019101517_0U62367101935917_1_003_001-1_a14_ayy_image0031.png,0.9366
case_M_20181019101517_0U62367101935917_1_003_001-1_a14_ayy_image0041.png,0.9206
case_M_20181019101517_0U62367101935917_1_003_001-1_a14_ayy_image0051.png,0.9514
case_M_20181019101517_0U62367101935917_1_003_001-1_a14_ayy_image0061.png,0.9403
case_M_20181019101517_0U62367101935917_1_003_001-1_a14_ayy_image0071.png,0.964
case_M_20181019101517_0U62367101935917_1_003_001-1_a14_ayy_image0081.png,0.9401
case_M_20181019101517_0U62367101935917_1_003_001-1_a14_ayy_image0091.png,0.8696
case_M_20181019101517_0U62367101935917_1_003_001-1_a14_ayy_image0101.png,0.8468
case_M_20181019101517_0U62367101935917_1_003_001-1_a14_ayy_image0111.png,0.6799
case_M_20181019101517_0U62367101935917_1_003_001-1_a14_ayy_image0121.png,0.5463
case_M_20181019101517_0U62367101935917_1_003_001-1_a14_ayy_image0131.png,0.9656
case_M_20181019101517_0U62367101935917_1_003_001-1_a14_ayy_image0141.png,0.8104
case_M_20181019101517_0U62367101935917_1_003_001-1_a14_ayy_image0151.png,0.8118
case_M_20181019101517_0U62367101935917_1_003_001-1_a14_ayy_image0161.png,0.9881
