file_name,dice
case_M_20181003094031_0U62363100354631_1_001_002-1_a13_ayy_image0331.png,0.9723
case_M_20181018093806_0U62363101890605_1_006_001-1_a1_ayy_image0001.png,0.8689
case_M_20181018093806_0U62363101890605_1_006_001-1_a1_ayy_image0011.png,0.9049
case_M_20181018093806_0U62363101890605_1_006_001-1_a1_ayy_image0021.png,0.8846
case_M_20181018093806_0U62363101890605_1_006_001-1_a2_ayy_image0004.png,0.9734
case_M_20181018093806_0U62363101890605_1_006_001-1_a2_ayy_image0014.png,0.9046
case_M_20181018093806_0U62363101890605_1_006_001-1_a2_ayy_image0024.png,0.9627
case_M_20181018093806_0U62363101890605_1_006_001-1_a2_ayy_image0034.png,0.9636
case_M_20181018093806_0U62363101890605_1_006_001-1_a2_ayy_image0044.png,0.9514
case_M_20181018093806_0U62363101890605_1_006_001-1_a2_ayy_image0054.png,0.9714
case_M_20181018093806_0U62363101890605_1_006_001-1_a2_ayy_image0064.png,0.9763
case_M_20181018093806_0U62363101890605_1_006_001-1_a2_ayy_image0074.png,0.9743
case_M_20181018093806_0U62363101890605_1_006_001-1_a2_ayy_image0084.png,0.9751
case_M_20181018093806_0U62363101890605_1_006_001-1_a2_ayy_image0094.png,0.9458
case_M_20181018093806_0U62363101890605_1_006_001-1_a2_ayy_image0104.png,0.9515
case_M_20181018093806_0U62363101890605_1_006_001-1_a2_ayy_image0114.png,0.9351
case_M_20181018093806_0U62363101890605_1_006_001-1_a2_ayy_image0124.png,0.9532
case_M_20181018093806_0U62363101890605_1_006_001-1_a3_ayy_image0007.png,0.9798
case_M_20181018093806_0U62363101890605_1_006_001-1_a3_ayy_image0017.png,0.9566
case_M_20181018093806_0U62363101890605_1_006_001-1_a3_ayy_image0027.png,0.9425
case_M_20181018093806_0U62363101890605_1_006_001-1_a3_ayy_image0037.png,0.9732
case_M_20181018093806_0U62363101890605_1_006_001-1_a3_ayy_image0047.png,0.9751
case_M_20181018093806_0U62363101890605_1_006_001-1_a3_ayy_image0057.png,0.9773
case_M_20181018093806_0U62363101890605_1_006_001-1_a3_ayy_image0067.png,0.9767
case_M_20181017100226_0U62367101735926_1_001_002-1_a14_ayy_image0001.png,0.8816
case_M_20181017100226_0U62367101735926_1_001_002-1_a14_ayy_image0011.png,0.9714
case_M_20181017100226_0U62367101735926_1_001_002-1_a14_ayy_image0021.png,0.984
case_M_20181017100226_0U62367101735926_1_001_002-1_a15_ayy_image0001.png,0.513
case_M_20181017100226_0U62367101735926_1_001_002-1_a15_ayy_image0011.png,0.5005
case_M_20181017100226_0U62367101735926_1_001_002-1_a15_ayy_image0021.png,0.1289
case_M_20181017100226_0U62367101735926_1_001_002-1_a15_ayy_image0031.png,0.6085
case_M_20181017100226_0U62367101735926_1_001_002-1_a15_ayy_image0041.png,0.7495
case_M_20181017100226_0U62367101735926_1_001_002-1_a15_ayy_image0051.png,0.8737
case_M_20181017100226_0U62367101735926_1_001_002-1_a15_ayy_image0061.png,0.9563
case_M_20181017100226_0U62367101735926_1_001_002-1_a15_ayy_image0071.png,0.9568
case_M_20181017100226_0U62367101735926_1_001_002-1_a15_ayy_image0081.png,0.977
case_M_20181017100226_0U62367101735926_1_001_002-1_a15_ayy_image0091.png,0.965
case_M_20181017100226_0U62367101735926_1_001_002-1_a15_ayy_image0101.png,0.9633
case_M_20181017100226_0U62367101735926_1_001_002-1_a15_ayy_image0111.png,0.9653
case_M_20181017100226_0U62367101735926_1_001_002-1_a15_ayy_image0121.png,0.9717
case_M_20181017100226_0U62367101735926_1_001_002-1_a15_ayy_image0131.png,0.9571
case_M_20181017100226_0U62367101735926_1_001_002-1_a15_ayy_image0141.png,0.9762
case_M_20181017100226_0U62367101735926_1_001_002-1_a15_ayy_image0151.png,0.9785
case_M_20181019101517_0U62367101935917_1_003_001-1_a14_ayy_image0001.png,0.9894
case_M_20181019101517_0U62367101935917_1_003_001-1_a14_ayy_image0011.png,0.9842
case_M_20181019101517_0U62367101935917_1_003_001-1_a14_ayy_image0021.png,0.9862
case_M_20181019101517_0U62367101935917_1_003_001-1_a14_ayy_image0031.png,0.4337
case_M_20181019101517_0U62367101935917_1_003_001-1_a14_ayy_image0041.png,0.3431
case_M_20181019101517_0U62367101935917_1_003_001-1_a14_ayy_image0051.png,0.2703
case_M_20181019101517_0U62367101935917_1_003_001-1_a14_ayy_image0061.png,0.912
case_M_20181019101517_0U62367101935917_1_003_001-1_a14_ayy_image0071.png,0.9831
case_M_20181019101517_0U62367101935917_1_003_001-1_a14_ayy_image0081.png,0.7033
case_M_20181019101517_0U62367101935917_1_003_001-1_a14_ayy_image0091.png,0.2912
case_M_20181019101517_0U62367101935917_1_003_001-1_a14_ayy_image0101.png,0.9768
case_M_20181019101517_0U62367101935917_1_003_001-1_a14_ayy_image0111.png,0.78
case_M_20181019101517_0U62367101935917_1_003_001-1_a14_ayy_image0121.png,0.6088
case_M_20181019101517_0U62367101935917_1_003_001-1_a14_ayy_image0131.png,0.9796
case_M_20181019101517_0U62367101935917_1_003_001-1_a14_ayy_image0141.png,0.822
case_M_20181019101517_0U62367101935917_1_003_001-1_a14_ayy_image0151.png,0.8523
case_M_20181019101517_0U62367101935917_1_003_001-1_a14_ayy_image0161.png,0.9852
